mean_score,median_score,max_score,min_score,evaluation_seed,num_games,evaluator_type,evaluator_config,heuristic,scores,extra_info
1440.8,1045.5,5589,38,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=17.810987073246682, num_distinct_overhangs_weight=24.405548935910982, num_rows_with_overhung_holes_weight=15.334336924537496, num_overhung_cells_weight=0.3402431210208462, num_overhanging_cells_weight=0.05489745829958411, num_narrow_gaps_weight=20.100400573079135, sum_of_cell_heights_weight=0.11895538504581812, sum_of_adjacent_height_differences_weight=6.264411987328634, close_to_top_threshold=1)","[351, 251, 2390, 603, 708, 667, 614, 190, 1303, 1838, 2476, 1121, 2512, 409, 1641, 4492, 43, 2444, 483, 972, 905, 724, 285, 58, 1735, 1592, 3192, 1324, 822, 528, 123, 2863, 919, 1985, 413, 1348, 38, 511, 2991, 4112, 375, 1119, 225, 1588, 1896, 2750, 1609, 907, 4006, 5589]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_19-57-27_fitness-10078.pkl', 'top_k': 6}"
825.16,618.0,3532,16,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=8.359963844015184, num_distinct_overhangs_weight=3.655090765456331, num_rows_with_overhung_holes_weight=20.288162139069, num_overhung_cells_weight=0.044281697362619124, num_overhanging_cells_weight=0.965994602714259, num_narrow_gaps_weight=15.236661940377127, sum_of_cell_heights_weight=0.039931755005047115, sum_of_adjacent_height_differences_weight=3.9200527883185163, close_to_top_threshold=1)","[1082, 1355, 2338, 103, 1059, 360, 16, 1228, 136, 1780, 152, 493, 289, 355, 1984, 642, 487, 370, 95, 650, 729, 1632, 502, 781, 637, 1113, 559, 79, 1602, 631, 54, 410, 130, 1006, 209, 366, 2042, 94, 2723, 973, 3532, 659, 369, 902, 355, 599, 605, 1852, 670, 469]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_19-41-02_fitness-4494.pkl', 'top_k': 6}"
1686.54,1337.5,6334,42,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=2.9228758695474273, num_distinct_overhangs_weight=28.638145978374098, num_rows_with_overhung_holes_weight=1.2635242060350342, num_overhung_cells_weight=0.054583647555997386, num_overhanging_cells_weight=0.4122316845708576, num_narrow_gaps_weight=44.84881120977127, sum_of_cell_heights_weight=0.016376888919377983, sum_of_adjacent_height_differences_weight=4.608167510870784, close_to_top_threshold=4)","[1385, 329, 2644, 842, 2329, 1698, 1152, 238, 5053, 6334, 1554, 303, 42, 1155, 124, 3248, 4759, 483, 2769, 3454, 1255, 504, 2703, 588, 929, 359, 1554, 1321, 1643, 1480, 938, 3105, 1299, 702, 1479, 47, 1354, 3826, 625, 783, 2467, 631, 3128, 1164, 298, 1441, 1638, 3142, 1197, 2832]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_19-33-18_fitness-7867.pkl', 'top_k': 6}"
642.66,519.0,3510,18,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=20.490963734739676, num_distinct_overhangs_weight=7.256396087870799, num_rows_with_overhung_holes_weight=13.661132581230977, num_overhung_cells_weight=0.3874223557877723, num_overhanging_cells_weight=0.002926567302819919, num_narrow_gaps_weight=20.7249821495859, sum_of_cell_heights_weight=0.0029210654189337245, sum_of_adjacent_height_differences_weight=2.26827849137532, close_to_top_threshold=1)","[1022, 458, 611, 123, 571, 680, 195, 100, 497, 1349, 514, 46, 2111, 246, 148, 583, 524, 737, 173, 320, 299, 653, 3510, 417, 392, 570, 566, 1000, 29, 492, 202, 416, 56, 1571, 2409, 818, 557, 236, 621, 501, 234, 957, 603, 209, 1174, 674, 1199, 674, 68, 18]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_19-04-18_fitness-5440.pkl', 'top_k': 6}"
1047.14,660.5,4409,9,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=11.241876571205161, num_distinct_overhangs_weight=36.030046310019934, num_rows_with_overhung_holes_weight=2.114580260134006, num_overhung_cells_weight=1.5055786938465165, num_overhanging_cells_weight=0.0050945277533002474, num_narrow_gaps_weight=14.374377508314515, sum_of_cell_heights_weight=0.17881484916071327, sum_of_adjacent_height_differences_weight=5.192148824416445, close_to_top_threshold=1)","[817, 242, 728, 1415, 234, 9, 219, 1755, 149, 662, 264, 307, 195, 3002, 1717, 3222, 659, 756, 1760, 500, 581, 147, 820, 336, 268, 350, 935, 1910, 28, 590, 507, 1421, 31, 3376, 79, 500, 1606, 1568, 2512, 3559, 393, 1736, 35, 1223, 4409, 567, 1662, 223, 1489, 884]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-57-53_fitness-10819.pkl', 'top_k': 6}"
953.1,771.5,3425,20,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=62.499976184607384, num_distinct_overhangs_weight=21.57810999515628, num_rows_with_overhung_holes_weight=20.09190306585171, num_overhung_cells_weight=0.0051976541886680746, num_overhanging_cells_weight=0.003002505802058492, num_narrow_gaps_weight=52.641671652234606, sum_of_cell_heights_weight=0.016850768789286444, sum_of_adjacent_height_differences_weight=6.538557747487585, close_to_top_threshold=1)","[351, 925, 2244, 156, 765, 1919, 902, 1781, 193, 340, 1256, 897, 150, 347, 252, 2036, 164, 2588, 778, 972, 1394, 2069, 1067, 632, 732, 78, 997, 1336, 423, 87, 203, 341, 584, 40, 1071, 596, 3425, 432, 20, 80, 330, 2811, 1487, 329, 1007, 848, 1478, 2563, 706, 1473]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-49-18_fitness-9873.pkl', 'top_k': 6}"
970.26,728.5,3939,22,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=66.00608214241821, num_distinct_overhangs_weight=48.99763140809246, num_rows_with_overhung_holes_weight=66.34109283324022, num_overhung_cells_weight=0.26995354910968516, num_overhanging_cells_weight=0.07418611798789716, num_narrow_gaps_weight=83.86285915616256, sum_of_cell_heights_weight=0.025490838106240078, sum_of_adjacent_height_differences_weight=4.172047652730303, close_to_top_threshold=3)","[359, 937, 89, 602, 1027, 180, 706, 113, 832, 1042, 953, 1617, 64, 318, 205, 812, 940, 467, 105, 83, 1556, 3384, 1232, 674, 22, 69, 1647, 1314, 241, 2164, 3051, 1160, 188, 2185, 751, 962, 2536, 290, 344, 374, 499, 3939, 326, 2572, 1433, 642, 1044, 1550, 265, 648]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-34-09_fitness-3622.pkl', 'top_k': 6}"
1398.66,715.0,7230,5,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=5.815485241667012, num_distinct_overhangs_weight=16.83643427850628, num_rows_with_overhung_holes_weight=7.762913058790522, num_overhung_cells_weight=0.05038124174085138, num_overhanging_cells_weight=0.5351463680776085, num_narrow_gaps_weight=14.529147389721942, sum_of_cell_heights_weight=0.06788028832000631, sum_of_adjacent_height_differences_weight=2.493143791939204, close_to_top_threshold=3)","[360, 914, 93, 605, 188, 2959, 416, 3137, 74, 86, 693, 288, 132, 76, 2175, 228, 1842, 737, 640, 5, 1552, 1942, 124, 2203, 4090, 521, 7230, 1874, 820, 424, 263, 1764, 2318, 1256, 648, 2667, 5647, 163, 2198, 1611, 2510, 2049, 404, 4042, 1309, 580, 416, 2745, 271, 644]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_18-22-38_fitness-9800.pkl', 'top_k': 6}"
2115.04,1428.0,13905,55,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=9.967601814026215, num_distinct_overhangs_weight=6.422613541319912, num_rows_with_overhung_holes_weight=5.779567415741688, num_overhung_cells_weight=0.403184177585372, num_overhanging_cells_weight=0.0023234889220512134, num_narrow_gaps_weight=17.009812672469646, sum_of_cell_heights_weight=0.02118175054641823, sum_of_adjacent_height_differences_weight=1.6176053116435603, close_to_top_threshold=2)","[1406, 369, 1876, 595, 1822, 2164, 1280, 2815, 961, 78, 1749, 2153, 155, 1428, 2307, 725, 13905, 315, 402, 935, 801, 5447, 4463, 55, 115, 521, 1301, 2388, 815, 89, 3150, 1958, 1012, 2364, 81, 3909, 6289, 3520, 978, 5011, 1599, 1428, 520, 2842, 4450, 4167, 610, 3636, 3786, 1007]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-36-09_fitness-9025.pkl', 'top_k': 6}"
1334.66,880.5,6535,60,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=24.153588165299098, num_distinct_overhangs_weight=13.150823949085638, num_rows_with_overhung_holes_weight=10.318589755826455, num_overhung_cells_weight=0.03267476394328902, num_overhanging_cells_weight=0.07112551346774912, num_narrow_gaps_weight=25.532109243432103, sum_of_cell_heights_weight=0.013638221349421432, sum_of_adjacent_height_differences_weight=4.110881389991017, close_to_top_threshold=3)","[694, 886, 173, 2688, 2066, 2272, 60, 1721, 486, 667, 1314, 2520, 947, 2113, 304, 750, 4224, 2209, 3242, 2010, 1572, 1170, 623, 395, 90, 2554, 273, 3468, 821, 6535, 724, 414, 1276, 84, 1989, 1107, 2232, 456, 1131, 522, 2510, 128, 460, 337, 454, 875, 650, 802, 1061, 674]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-27-18_fitness-7698.pkl', 'top_k': 6}"
1031.52,701.5,3857,44,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=48.84107722814261, num_distinct_overhangs_weight=6.7082524410104964, num_rows_with_overhung_holes_weight=39.7322430879316, num_overhung_cells_weight=0.16965372265373763, num_overhanging_cells_weight=0.04225421805146669, num_narrow_gaps_weight=16.699951474014426, sum_of_cell_heights_weight=0.010182065898021446, sum_of_adjacent_height_differences_weight=5.739207027876309, close_to_top_threshold=2)","[1031, 261, 2750, 694, 1720, 113, 432, 684, 1041, 326, 357, 1226, 352, 100, 1640, 2304, 793, 1866, 1134, 2767, 798, 2134, 290, 2316, 280, 44, 237, 169, 436, 709, 543, 3225, 783, 1014, 81, 1363, 276, 1014, 2049, 474, 576, 176, 560, 3857, 1750, 2456, 619, 216, 575, 965]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-11_17-15-24_fitness-6071.pkl', 'top_k': 6}"
1449.68,1153.5,6573,39,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=7.000920333396212, num_distinct_overhangs_weight=2.3170153692553836, num_rows_with_overhung_holes_weight=6.804288876725691, num_overhung_cells_weight=0.15543675706256635, num_overhanging_cells_weight=0.0014130529749286451, num_narrow_gaps_weight=6.648653455921993, sum_of_cell_heights_weight=0.02961519618412215, sum_of_adjacent_height_differences_weight=1.4278742873957762, close_to_top_threshold=2)","[4875, 289, 1945, 285, 724, 4390, 342, 2917, 1063, 382, 280, 788, 443, 1705, 2320, 6573, 4865, 212, 1058, 216, 1265, 651, 520, 803, 95, 1671, 1438, 1481, 1393, 788, 251, 337, 134, 2112, 585, 1629, 2338, 2235, 178, 1396, 39, 1489, 2309, 2687, 480, 1244, 3106, 1353, 301, 2504]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_19-54-43_fitness-39998.pkl', 'top_k': 6}"
1498.24,791.5,6271,33,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=49.76452547457432, num_distinct_overhangs_weight=11.277902975698792, num_rows_with_overhung_holes_weight=4.209460268922942, num_overhung_cells_weight=0.18507180729564862, num_overhanging_cells_weight=0.06886573350991854, num_narrow_gaps_weight=11.89155020299805, sum_of_cell_heights_weight=0.014652355480147315, sum_of_adjacent_height_differences_weight=1.1882732805059093, close_to_top_threshold=2)","[1151, 313, 926, 602, 2391, 2288, 6271, 196, 4221, 110, 357, 814, 629, 772, 1256, 432, 1980, 2270, 312, 513, 2178, 113, 721, 637, 33, 3796, 294, 5542, 2031, 135, 252, 521, 811, 3708, 4517, 921, 572, 259, 2134, 1909, 552, 5819, 602, 1108, 169, 277, 1592, 2298, 2961, 646]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_19-16-45_fitness-39995.pkl', 'top_k': 6}"
1087.2,893.5,4495,2,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=35.127057497962056, num_distinct_overhangs_weight=28.35185749025238, num_rows_with_overhung_holes_weight=12.088496506269504, num_overhung_cells_weight=0.04588304075621075, num_overhanging_cells_weight=0.04910850128669695, num_narrow_gaps_weight=52.729084539201956, sum_of_cell_heights_weight=0.0449337620218249, sum_of_adjacent_height_differences_weight=5.3770006856666255, close_to_top_threshold=1)","[355, 881, 674, 77, 1071, 1153, 908, 2918, 933, 258, 799, 1070, 2, 691, 179, 1713, 512, 741, 1115, 942, 2136, 653, 1852, 668, 328, 689, 71, 1059, 891, 503, 2786, 3404, 105, 896, 52, 3237, 1162, 1066, 899, 905, 2735, 941, 4495, 316, 484, 359, 1327, 436, 654, 2259]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_18-43-05_fitness-27932.pkl', 'top_k': 6}"
1003.58,569.5,8539,19,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=12.239005554525233, num_distinct_overhangs_weight=4.982632373364258, num_rows_with_overhung_holes_weight=6.263726176097932, num_overhung_cells_weight=0.014460043101350668, num_overhanging_cells_weight=0.020730772158685105, num_narrow_gaps_weight=17.68133346281831, sum_of_cell_heights_weight=0.024953308342678036, sum_of_adjacent_height_differences_weight=0.8168720625335307, close_to_top_threshold=2)","[354, 264, 2453, 582, 3122, 2613, 343, 2025, 994, 691, 607, 504, 19, 1713, 149, 1525, 505, 309, 157, 319, 1585, 444, 286, 652, 1591, 572, 28, 493, 1820, 1041, 200, 498, 1126, 809, 237, 1661, 476, 719, 2199, 182, 567, 314, 426, 307, 423, 57, 1325, 1151, 8539, 1203]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_18-13-35_fitness-39998.pkl', 'top_k': 6}"
1071.38,902.5,4545,38,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=127.20606984060007, num_distinct_overhangs_weight=6.674563246751613, num_rows_with_overhung_holes_weight=6.232175289982429, num_overhung_cells_weight=0.04300702710311231, num_overhanging_cells_weight=0.007531042828276976, num_narrow_gaps_weight=5.274402515302877, sum_of_cell_heights_weight=0.10739385020023749, sum_of_adjacent_height_differences_weight=1.6056900505072138, close_to_top_threshold=1)","[1785, 2777, 923, 85, 1720, 459, 153, 192, 1952, 1088, 358, 774, 294, 342, 391, 1956, 414, 480, 887, 2015, 923, 1075, 1415, 1758, 91, 603, 626, 3179, 1824, 1251, 692, 1422, 2303, 2375, 183, 94, 565, 1027, 38, 329, 789, 1114, 58, 4545, 80, 918, 1863, 1207, 1304, 873]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-10_16-59-32_fitness-34927.pkl', 'top_k': 6}"
252.74,199.5,1165,19,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=17.926798664756397, num_distinct_overhangs_weight=5.870633929214457, num_rows_with_overhung_holes_weight=8.631079938005504, num_overhung_cells_weight=0.09478554383762357, num_overhanging_cells_weight=0.05064813199352693, num_narrow_gaps_weight=11.863895716231509, sum_of_cell_heights_weight=0.045781537996644056, sum_of_adjacent_height_differences_weight=2.078497552585077, close_to_top_threshold=7)","[19, 91, 190, 109, 226, 373, 37, 684, 484, 330, 181, 268, 62, 28, 116, 25, 248, 1165, 281, 125, 100, 170, 39, 329, 117, 152, 690, 365, 518, 452, 269, 233, 66, 45, 289, 75, 112, 106, 81, 504, 211, 186, 232, 229, 77, 211, 1024, 381, 123, 209]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_20-37-57_fitness-39998.pkl', 'top_k': 6}"
707.86,554.5,2749,8,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=1.727156132669157, num_distinct_overhangs_weight=22.722065864310924, num_rows_with_overhung_holes_weight=5.800982524061415, num_overhung_cells_weight=0.24023301157024757, num_overhanging_cells_weight=0.06284681853204867, num_narrow_gaps_weight=35.471864293822414, sum_of_cell_heights_weight=0.2687514526250852, sum_of_adjacent_height_differences_weight=2.136087803959448, close_to_top_threshold=2)","[1361, 149, 641, 31, 2136, 1064, 599, 441, 1568, 464, 811, 2749, 2637, 358, 91, 14, 484, 686, 187, 818, 449, 470, 826, 634, 8, 131, 580, 352, 591, 533, 1089, 1129, 70, 1011, 415, 601, 479, 1055, 320, 272, 376, 1130, 1176, 310, 1500, 1387, 308, 314, 576, 12]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_19-04-21_fitness-39997.pkl', 'top_k': 6}"
1440.14,806.0,6718,25,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=42.85735738213558, num_distinct_overhangs_weight=13.082297529100062, num_rows_with_overhung_holes_weight=5.753443647892393, num_overhung_cells_weight=0.10037644905567329, num_overhanging_cells_weight=0.03215375365764378, num_narrow_gaps_weight=10.134470705659156, sum_of_cell_heights_weight=0.02054413564336944, sum_of_adjacent_height_differences_weight=1.863421620279571, close_to_top_threshold=3)","[815, 258, 655, 4143, 1661, 211, 411, 693, 2910, 329, 1257, 1621, 1633, 2092, 144, 3003, 797, 5569, 364, 504, 187, 816, 711, 638, 2894, 229, 404, 1307, 3609, 1480, 515, 679, 6718, 2268, 1961, 421, 52, 991, 25, 533, 63, 1187, 547, 143, 3916, 1373, 3179, 846, 4777, 468]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_18-31-14_fitness-16173.pkl', 'top_k': 6}"
807.6,619.5,3419,18,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=181.48476585395363, num_distinct_overhangs_weight=3.5546818209209032, num_rows_with_overhung_holes_weight=20.157045198796215, num_overhung_cells_weight=0.022808031901236727, num_overhanging_cells_weight=0.042999622238711954, num_narrow_gaps_weight=20.46318876776307, sum_of_cell_heights_weight=0.0059582056078863865, sum_of_adjacent_height_differences_weight=0.956241227633032, close_to_top_threshold=4)","[363, 93, 398, 1589, 424, 936, 55, 1018, 682, 76, 1043, 1130, 1061, 1444, 745, 3220, 343, 613, 532, 18, 668, 656, 743, 2215, 2268, 223, 135, 451, 820, 86, 63, 556, 205, 1193, 87, 1377, 1086, 298, 626, 550, 398, 174, 1431, 1084, 148, 276, 638, 460, 2263, 3419]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_18-13-45_fitness-22701.pkl', 'top_k': 6}"
812.46,533.0,5195,24,42,50,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 100000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=35.89500006828237, num_distinct_overhangs_weight=14.919004310845574, num_rows_with_overhung_holes_weight=17.974555794430735, num_overhung_cells_weight=0.20987947300060517, num_overhanging_cells_weight=0.001971633837851044, num_narrow_gaps_weight=51.51898210863618, sum_of_cell_heights_weight=0.17680533126198097, sum_of_adjacent_height_differences_weight=0.9433290874807263, close_to_top_threshold=3)","[237, 261, 2147, 313, 1898, 506, 169, 525, 1001, 693, 919, 5195, 264, 29, 541, 806, 157, 93, 424, 267, 581, 127, 24, 457, 1224, 829, 424, 1007, 850, 848, 421, 2325, 1154, 789, 1528, 92, 37, 625, 469, 218, 247, 588, 549, 990, 1744, 3625, 354, 1791, 156, 105]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\2025-02-09_17-53-26_fitness-39996.pkl', 'top_k': 6}"
