mean_score,median_score,max_score,min_score,evaluation_seed,num_games,evaluator_type,evaluator_config,heuristic,scores,extra_info
3889.785,2632.0,24944,55,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=30.93274614843279, num_distinct_overhangs_weight=14.432841298601952, num_rows_with_overhung_holes_weight=5.97716763515832, num_overhung_cells_weight=0.474285564045992, num_overhanging_cells_weight=0.046436112895032224, num_narrow_gaps_weight=20.426433253627113, sum_of_cell_heights_weight=0.04814901322572335, sum_of_adjacent_height_differences_weight=2.8257982838499394, close_to_top_threshold=2)","[2278, 1189, 9109, 114, 4300, 1244, 61, 9618, 1762, 5051, 13553, 886, 3966, 495, 3623, 213, 6962, 1114, 1004, 6119, 494, 14453, 2338, 2550, 291, 924, 2768, 2293, 1116, 7250, 1923, 3596, 6016, 666, 882, 1020, 9206, 5658, 8359, 3265, 299, 106, 7499, 15174, 10126, 1836, 6290, 402, 10855, 147, 5774, 9274, 3208, 3158, 276, 20274, 1173, 1000, 4217, 4388, 12376, 1204, 716, 678, 2248, 1813, 3866, 8060, 651, 547, 2205, 7680, 4711, 20163, 3705, 530, 1175, 1705, 6843, 3093, 2883, 1874, 8928, 885, 2789, 2709, 1682, 1084, 102, 1670, 3603, 2988, 55, 553, 24944, 5489, 3496, 268, 4988, 4893, 5238, 535, 1083, 2010, 6429, 6284, 8211, 2692, 4916, 673, 1309, 3712, 6830, 1521, 564, 2149, 591, 2763, 2774, 9375, 4755, 347, 877, 60, 1868, 2623, 3239, 71, 1312, 6376, 1948, 2641, 323, 4147, 11901, 2708, 2894, 1514, 2348, 8883, 1211, 159, 473, 1251, 1017, 11090, 719, 3919, 1636, 6981, 1899, 4374, 9617, 4576, 697, 8123, 3606, 964, 3521, 3228, 2462, 13583, 4073, 11725, 946, 1270, 112, 8664, 4551, 10561, 175, 279, 660, 11293, 141, 3405, 1675, 3419, 2391, 8537, 282, 3674, 1783, 6916, 527, 735, 1715, 4469, 197, 1282, 57, 1731, 5427, 7999, 1977, 13119, 3702, 4498, 11741, 3592]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_18-32-06_fitness-18837.pkl', 'top_k': 9, 'previous_mean_score': 4427.44, 'previous_median_score': 2919.0, 'previous_max_score': 31005, 'previous_min_score': 159}"
4146.635,2814.5,20022,57,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=48.72785416733372, num_distinct_overhangs_weight=15.985873597043593, num_rows_with_overhung_holes_weight=4.5872615517690605, num_overhung_cells_weight=0.46067147082386045, num_overhanging_cells_weight=0.08727057446522464, num_narrow_gaps_weight=17.69832582250604, sum_of_cell_heights_weight=0.04269772161041307, sum_of_adjacent_height_differences_weight=3.063412793854134, close_to_top_threshold=2)","[9641, 4716, 2432, 2121, 10784, 8858, 1095, 20022, 300, 1183, 2869, 10414, 2759, 1792, 839, 652, 12367, 4824, 5025, 368, 8240, 13006, 3574, 3070, 9358, 5791, 3284, 2895, 3951, 3231, 57, 3336, 2184, 3134, 240, 1727, 1554, 691, 1592, 2803, 5874, 9856, 8996, 2848, 412, 2353, 372, 407, 5589, 1082, 11994, 6486, 1012, 894, 14414, 2171, 6006, 3999, 1467, 1853, 1657, 1409, 1154, 8365, 2783, 8267, 2659, 3405, 3253, 10706, 890, 1924, 6673, 2684, 66, 3065, 1173, 8379, 4959, 8747, 6609, 4351, 1755, 607, 9739, 6863, 1169, 2820, 9149, 1682, 2704, 4921, 986, 1541, 5645, 9935, 12915, 99, 2507, 3242, 3000, 2916, 5773, 3535, 128, 4199, 6885, 3718, 4866, 5102, 930, 1082, 6841, 558, 6312, 453, 600, 14653, 2168, 181, 599, 6456, 571, 6914, 2936, 2630, 698, 7666, 2525, 1173, 17504, 917, 6438, 6307, 12533, 4098, 1610, 7042, 383, 641, 100, 2606, 2711, 850, 135, 9287, 15622, 2240, 7197, 11353, 438, 994, 1657, 3814, 1370, 6698, 2196, 68, 3403, 4155, 1071, 6963, 2750, 6341, 1484, 2184, 2809, 1784, 1199, 641, 3009, 13317, 1239, 2571, 2333, 1111, 1389, 3111, 9900, 4892, 399, 13545, 1866, 974, 2765, 1288, 15680, 1562, 7453, 161, 3297, 5019, 4480, 1994, 910, 3020, 3520, 841, 9891, 3808]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_22-06-40_fitness-17088.pkl', 'top_k': 9, 'previous_mean_score': 4076.92, 'previous_median_score': 2760.0, 'previous_max_score': 28702, 'previous_min_score': 47}"
3733.26,2539.0,18089,57,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=58.897130112035995, num_distinct_overhangs_weight=19.888015943315953, num_rows_with_overhung_holes_weight=4.819518615613139, num_overhung_cells_weight=0.6207654620573956, num_overhanging_cells_weight=0.11115088252634651, num_narrow_gaps_weight=19.329068354374588, sum_of_cell_heights_weight=0.04511502706371675, sum_of_adjacent_height_differences_weight=3.2380832119213303, close_to_top_threshold=2)","[89, 10289, 2724, 72, 8787, 3740, 1100, 7397, 1816, 621, 11233, 9975, 280, 4928, 2917, 5912, 5818, 13074, 5374, 651, 6042, 2254, 1505, 321, 259, 1591, 7669, 4968, 9316, 412, 57, 1964, 145, 12546, 886, 2213, 370, 8073, 1590, 1461, 2650, 5548, 807, 1399, 750, 741, 11629, 5682, 4122, 2348, 8082, 2170, 3848, 1372, 838, 5203, 2676, 3521, 5163, 1869, 4951, 3533, 220, 4438, 2867, 2105, 7847, 3614, 2211, 1197, 172, 2931, 1417, 3533, 73, 8174, 1869, 2422, 2135, 7906, 3763, 721, 6171, 4028, 5597, 900, 2129, 6003, 14100, 1999, 534, 1661, 1897, 1375, 2557, 7813, 17153, 97, 403, 1861, 846, 1110, 11542, 1395, 12476, 4500, 884, 14088, 860, 9902, 5343, 1161, 3847, 6309, 3564, 442, 2609, 1252, 254, 1040, 3516, 17420, 799, 440, 6202, 2358, 5966, 5246, 8745, 691, 2224, 1717, 1762, 6040, 68, 8059, 85, 1639, 3061, 10817, 4127, 1595, 4763, 274, 2562, 332, 2111, 542, 821, 431, 4952, 18089, 1678, 499, 1329, 9203, 814, 68, 1475, 3565, 5215, 3274, 1215, 2111, 7694, 6332, 86, 7033, 3608, 5484, 6912, 225, 9466, 2936, 3270, 1900, 4955, 1616, 2521, 3521, 4620, 5187, 3530, 2489, 1608, 339, 1217, 2607, 3075, 6188, 3608, 1050, 540, 7356, 7787, 2457, 1111, 1710, 3252, 2804]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_19-52-53_fitness-13284.pkl', 'top_k': 5, 'previous_mean_score': 4052.1, 'previous_median_score': 2071.5, 'previous_max_score': 27718, 'previous_min_score': 55}"
3359.14,2249.0,20060,34,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=11.83345052125309, num_distinct_overhangs_weight=19.501208746556326, num_rows_with_overhung_holes_weight=11.252079782280534, num_overhung_cells_weight=0.015702479480584394, num_overhanging_cells_weight=0.05051207210462148, num_narrow_gaps_weight=29.86357109970576, sum_of_cell_heights_weight=0.054012181175808194, sum_of_adjacent_height_differences_weight=3.8954607597605433, close_to_top_threshold=3)","[5148, 4773, 568, 2904, 1095, 1898, 1586, 1474, 843, 2163, 1225, 4470, 285, 13545, 2744, 150, 1703, 1506, 3521, 7676, 3679, 677, 7881, 1698, 364, 985, 5725, 181, 279, 1970, 5097, 6089, 9473, 1575, 5582, 7348, 5659, 6242, 3385, 1209, 1236, 2989, 1854, 1868, 4805, 5823, 921, 425, 1483, 6216, 2186, 2173, 3532, 7809, 830, 2622, 1873, 2193, 11504, 305, 7335, 925, 5744, 13775, 2639, 2369, 4249, 202, 3828, 571, 3184, 4097, 4904, 2663, 3226, 2298, 9452, 1823, 3873, 1809, 1130, 389, 4310, 464, 3786, 6917, 1434, 3894, 4282, 6579, 559, 992, 19366, 520, 1736, 1016, 898, 938, 16534, 4113, 3548, 1693, 2257, 1123, 5532, 2617, 5767, 703, 1841, 3152, 1134, 483, 875, 4647, 562, 1347, 2109, 470, 238, 345, 2389, 3478, 1616, 221, 3272, 1527, 4625, 4611, 2092, 20060, 10129, 402, 319, 784, 3052, 5804, 2814, 3086, 5065, 1455, 847, 301, 620, 6678, 6772, 7207, 1566, 2241, 840, 2272, 2078, 4359, 8904, 190, 1611, 1786, 1117, 896, 9897, 16981, 2271, 1946, 3964, 1151, 5814, 1653, 93, 2371, 34, 877, 137, 2208, 1267, 4158, 3714, 3563, 1811, 6635, 9100, 427, 567, 1300, 2470, 1598, 2768, 2265, 5083, 2581, 3769, 9755, 5191, 231, 990, 4367, 5168, 2919, 10622, 565, 5020, 1153]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_19-30-47_fitness-16693.pkl', 'top_k': 2, 'previous_mean_score': 4085.64, 'previous_median_score': 2682.5, 'previous_max_score': 25497, 'previous_min_score': 70}"
3903.98,2595.0,24643,61,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=41.067667919198364, num_distinct_overhangs_weight=21.00078143823611, num_rows_with_overhung_holes_weight=6.535776074086799, num_overhung_cells_weight=0.5050729459956336, num_overhanging_cells_weight=0.054398263247064746, num_narrow_gaps_weight=21.479595978792045, sum_of_cell_heights_weight=0.058271071841517814, sum_of_adjacent_height_differences_weight=4.261195344684405, close_to_top_threshold=2)","[6550, 3901, 2221, 113, 2304, 770, 1064, 3320, 5750, 3772, 9826, 2349, 1782, 6027, 1745, 3037, 6188, 1233, 7243, 2044, 3672, 3337, 1715, 5779, 3536, 8619, 8028, 628, 3947, 1315, 5095, 3201, 919, 3027, 1708, 2215, 9371, 3764, 1593, 2312, 4353, 2478, 1049, 2155, 6882, 2576, 381, 5651, 9827, 1412, 2151, 15299, 699, 3140, 470, 2971, 6689, 10607, 2156, 156, 8003, 1900, 565, 2025, 20797, 296, 6317, 1559, 16027, 9090, 1507, 483, 24643, 13321, 61, 1797, 2717, 6288, 163, 8416, 1002, 6059, 5837, 1015, 8394, 4776, 17262, 960, 3459, 150, 668, 4109, 7905, 2145, 6981, 2143, 900, 3909, 7161, 2999, 6996, 2910, 3677, 3120, 216, 5281, 475, 573, 312, 293, 8289, 886, 2774, 568, 1804, 259, 2100, 1865, 6349, 2435, 2212, 4908, 678, 392, 3537, 2627, 2354, 3161, 4072, 556, 400, 14231, 1194, 4240, 349, 634, 11115, 903, 1016, 4894, 73, 3419, 9733, 1651, 3140, 811, 115, 1754, 836, 753, 3977, 1805, 3506, 6566, 978, 2442, 2955, 694, 1290, 4155, 4981, 3971, 2748, 2504, 1215, 681, 2421, 3594, 21394, 1135, 1213, 1927, 4031, 9724, 1510, 4322, 987, 3430, 3864, 3596, 2614, 1074, 4262, 15093, 3619, 1190, 4889, 11515, 777, 1031, 2085, 624, 1528, 2081, 10597, 3913, 14841, 7658, 6076, 842]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\finetuning\\2025-02-14_21-29-15_fitness-11822.pkl', 'top_k': 10, 'previous_mean_score': 3737.9, 'previous_median_score': 2718.5, 'previous_max_score': 24744, 'previous_min_score': 47}"
2361.945,1525.0,16587,39,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=34.61343110842634, num_distinct_overhangs_weight=18.174693535325098, num_rows_with_overhung_holes_weight=4.925180937650598, num_overhung_cells_weight=0.22281809347021467, num_overhanging_cells_weight=0.10383641349005258, num_narrow_gaps_weight=14.760642298359535, sum_of_cell_heights_weight=0.04155279027230664, sum_of_adjacent_height_differences_weight=4.085859126940555, close_to_top_threshold=2)","[367, 79, 2943, 1796, 5153, 1187, 2806, 6576, 1227, 2170, 1518, 413, 1562, 1001, 835, 97, 9145, 1299, 6926, 5889, 2475, 1321, 98, 5745, 2604, 883, 2099, 96, 3953, 959, 388, 55, 599, 1881, 661, 1757, 2391, 147, 975, 2311, 3572, 8099, 2096, 1398, 435, 2423, 915, 2455, 1577, 3089, 3548, 886, 5907, 3140, 690, 1532, 984, 339, 4795, 1727, 12526, 2776, 1579, 1797, 395, 974, 8354, 884, 1443, 4464, 2995, 3707, 911, 3653, 1385, 719, 548, 3693, 921, 413, 4911, 1738, 871, 2986, 4214, 1173, 217, 117, 3742, 1089, 1135, 993, 1273, 3609, 102, 3059, 4062, 244, 1336, 1073, 306, 5247, 16587, 296, 238, 867, 87, 3473, 757, 8633, 746, 4276, 2520, 188, 310, 2196, 1729, 1151, 793, 554, 433, 791, 2361, 7313, 58, 5295, 913, 170, 638, 1510, 1961, 456, 751, 385, 2613, 5762, 11948, 2254, 1490, 318, 61, 39, 2292, 1663, 2640, 2709, 1264, 2241, 4670, 1030, 2537, 3379, 1669, 520, 2329, 2473, 3314, 68, 2799, 2454, 1200, 2048, 5031, 123, 3370, 7934, 1331, 8854, 9013, 2387, 6569, 1441, 671, 1578, 1433, 3439, 513, 5376, 4228, 212, 823, 1853, 1483, 1349, 725, 2526, 5427, 177, 265, 1846, 2641, 412, 454, 2252, 1191, 13401, 2218, 97, 1063, 835]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-13_21-32-10_fitness-11902.pkl', 'top_k': 7, 'previous_mean_score': 2591.04, 'previous_median_score': 1762.5, 'previous_max_score': 10763, 'previous_min_score': 359}"
4273.18,2842.5,22507,25,13,200,tetris.heuristic_bot_gym.evaluators.parallel_within_bot.ParallelWithinBotEvaluator,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'fps': 60, 'score_log_freq': 1000}","Heuristic(sum_of_cell_heights_close_to_top_weight=27.8413363022765, num_distinct_overhangs_weight=12.49200930819368, num_rows_with_overhung_holes_weight=6.987931084895165, num_overhung_cells_weight=0.55155089259827, num_overhanging_cells_weight=0.0400779193721993, num_narrow_gaps_weight=15.217716295191535, sum_of_cell_heights_weight=0.05237320648891929, sum_of_adjacent_height_differences_weight=3.189719692230175, close_to_top_threshold=2)","[1728, 1324, 3220, 130, 1601, 4824, 846, 815, 3987, 4261, 303, 7424, 368, 12666, 2654, 1006, 3403, 3250, 8966, 3580, 13656, 3278, 2443, 2505, 4949, 12721, 13501, 1172, 1086, 1817, 2667, 9356, 2598, 568, 1438, 962, 205, 6144, 2175, 6389, 11238, 84, 1997, 585, 4013, 846, 5121, 3047, 2212, 449, 5690, 2223, 156, 374, 4494, 3185, 1896, 2410, 8148, 9519, 2768, 1159, 1531, 5770, 391, 8360, 6861, 2828, 3788, 3206, 109, 3701, 7445, 11159, 145, 8181, 2213, 141, 1409, 1061, 476, 6097, 1636, 19068, 10616, 2705, 1811, 53, 1068, 1674, 721, 3048, 2872, 7898, 1418, 894, 246, 5289, 900, 1083, 8539, 3705, 1315, 3121, 25, 8025, 788, 2961, 8492, 19538, 3659, 10745, 5762, 3120, 3960, 437, 499, 2204, 1146, 898, 685, 7323, 3623, 1618, 8187, 6911, 7688, 13246, 12320, 1426, 8428, 22507, 3825, 799, 1155, 3571, 1546, 110, 2903, 1971, 897, 19755, 2713, 1058, 2925, 3851, 4719, 924, 6410, 1213, 1510, 2789, 2242, 17209, 616, 5486, 2386, 4460, 8210, 6151, 3822, 4309, 2492, 6341, 2562, 1270, 1037, 4170, 17911, 2474, 2392, 825, 13398, 2939, 4126, 2047, 1814, 16863, 3617, 11364, 9348, 230, 1889, 5998, 5051, 1318, 1957, 8700, 7324, 2893, 6128, 1149, 8916, 1310, 10781, 7608, 554, 2857, 1563, 3512]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-14_11-27-36_fitness-11111.pkl', 'top_k': 2, 'previous_mean_score': 3929.4, 'previous_median_score': 3252.5, 'previous_max_score': 13487, 'previous_min_score': 358}"
3567.515,2452.0,22103,47,13,200,tetris.heuristic_bot_gym.evaluators.evaluator.EvaluatorImpl,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'runner_config': {'cls': <class 'tetris.heuristic_bot_gym.evaluators.runners.parallel.ParallelRunner'>, 'params': {'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'callback_interval_frames': 1000, 'fps': 60, 'num_workers': None}}}","Heuristic(sum_of_cell_heights_close_to_top_weight=41.21818434799841, num_distinct_overhangs_weight=19.914848406014077, num_rows_with_overhung_holes_weight=6.13842432373824, num_overhung_cells_weight=0.5208734514397767, num_overhanging_cells_weight=0.05439842670715436, num_narrow_gaps_weight=23.59905919751155, sum_of_cell_heights_weight=0.04635894087032103, sum_of_adjacent_height_differences_weight=4.052046945820445, close_to_top_threshold=2)","[7151, 6531, 2061, 2809, 1601, 3876, 1107, 4218, 1954, 128, 3592, 7339, 1856, 5277, 2729, 4493, 1145, 11560, 968, 999, 3391, 1207, 816, 9917, 519, 1720, 4651, 8464, 737, 2393, 10205, 2235, 2184, 1964, 3251, 5134, 376, 10780, 3480, 6898, 567, 2980, 2881, 650, 760, 10490, 841, 415, 4513, 4781, 6224, 4888, 570, 2380, 3741, 2026, 8082, 11406, 443, 736, 1198, 10503, 47, 2707, 1861, 3651, 2717, 2259, 1383, 4748, 8465, 417, 8179, 1321, 2202, 2279, 86, 4743, 1090, 1152, 1002, 5215, 1493, 2638, 5162, 1750, 1435, 4186, 3462, 1661, 6445, 1314, 821, 1348, 339, 865, 5188, 5528, 574, 6027, 6324, 5670, 2260, 3036, 133, 1567, 2893, 6120, 479, 317, 6745, 387, 2724, 5858, 5030, 130, 397, 3545, 6868, 7586, 680, 764, 2912, 1477, 2036, 933, 474, 2105, 2775, 3766, 321, 2504, 336, 3793, 9137, 1443, 1800, 7905, 366, 2771, 275, 1185, 1274, 1133, 200, 7198, 13430, 8637, 821, 3056, 470, 8164, 6949, 750, 1424, 5486, 58, 2400, 3400, 7841, 10807, 12454, 10568, 3920, 22103, 6326, 2067, 709, 5369, 5327, 4647, 3161, 5823, 710, 3297, 228, 1675, 1784, 18189, 1228, 1312, 614, 452, 3321, 966, 4799, 5031, 4122, 7521, 4526, 1285, 1794, 1512, 6160, 5573, 64, 2297, 4726, 6940, 1027]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-13_21-32-10_fitness-11902.pkl', 'top_k': 6, 'previous_mean_score': 4409.82, 'previous_median_score': 3118.0, 'previous_max_score': 23613, 'previous_min_score': 47}"
3328.425,2726.5,12996,40,13,200,tetris.heuristic_bot_gym.evaluators.evaluator.EvaluatorImpl,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'runner_config': {'cls': <class 'tetris.heuristic_bot_gym.evaluators.runners.parallel.ParallelRunner'>, 'params': {'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'callback_interval_frames': 1000, 'fps': 60, 'num_workers': None}}}","Heuristic(sum_of_cell_heights_close_to_top_weight=45.06420103939468, num_distinct_overhangs_weight=17.249060505608238, num_rows_with_overhung_holes_weight=4.828973829270889, num_overhung_cells_weight=0.47917968310591674, num_overhanging_cells_weight=0.09092436952281452, num_narrow_gaps_weight=15.566706487836214, sum_of_cell_heights_weight=0.05506528654328588, sum_of_adjacent_height_differences_weight=3.2639228929020385, close_to_top_threshold=2)","[6847, 2254, 5086, 72, 5634, 1051, 777, 1059, 6579, 4261, 4485, 1095, 5561, 589, 1347, 2480, 4761, 1499, 7138, 346, 1255, 3232, 7383, 10835, 779, 3950, 2753, 4284, 3048, 544, 1477, 40, 2589, 3889, 3197, 8301, 3669, 5734, 4226, 2311, 679, 3367, 3531, 473, 427, 239, 111, 4923, 5638, 2227, 2144, 275, 657, 1190, 573, 891, 152, 6116, 2302, 1671, 553, 5656, 6026, 3789, 3975, 5505, 2005, 2379, 3702, 2612, 719, 3650, 3931, 3381, 66, 106, 653, 3578, 7412, 4122, 2818, 91, 4564, 2608, 2119, 3051, 2184, 4008, 452, 7988, 2227, 6209, 823, 8411, 809, 3640, 3717, 418, 2998, 12996, 4177, 7508, 2427, 2008, 6361, 3666, 2571, 7124, 3929, 1541, 1593, 3451, 4858, 783, 6658, 6593, 659, 3644, 849, 1025, 2794, 2059, 1309, 7057, 4038, 4818, 667, 3008, 2244, 2052, 850, 8787, 4084, 696, 4790, 1455, 1664, 8365, 2623, 837, 8041, 3117, 1466, 5188, 4013, 691, 5503, 614, 3088, 3075, 428, 503, 3479, 298, 6087, 2545, 683, 1306, 2702, 8356, 2141, 2048, 2751, 3156, 3843, 119, 7942, 2477, 307, 1923, 2030, 7419, 1264, 6457, 10916, 5677, 10788, 4567, 2689, 2218, 3600, 2284, 622, 2226, 6977, 4429, 5066, 1496, 10203, 126, 736, 224, 1473, 4365, 11777, 7611, 1300, 962, 9376, 3341]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-13_20-43-04_fitness-18752.pkl', 'top_k': 2, 'previous_mean_score': 3839.02, 'previous_median_score': 2551.0, 'previous_max_score': 13349, 'previous_min_score': 353}"
2344.565,1541.0,14132,26,13,200,tetris.heuristic_bot_gym.evaluators.evaluator.EvaluatorImpl,"{'board_size': (15, 10), 'max_evaluation_frames': 1000000, 'block_selection_fn_from_seed': <function SpawnStrategyImpl.truly_random_select_fn>, 'runner_config': {'cls': <class 'tetris.heuristic_bot_gym.evaluators.runners.parallel.ParallelRunner'>, 'params': {'ui_class': <class 'tetris.ui.cli.ui.CLI'>, 'callback_interval_frames': 1000, 'fps': 60, 'num_workers': None}}}","Heuristic(sum_of_cell_heights_close_to_top_weight=34.833419524421295, num_distinct_overhangs_weight=24.455921337208206, num_rows_with_overhung_holes_weight=5.282787107186834, num_overhung_cells_weight=0.5113641937118848, num_overhanging_cells_weight=0.05999574629824786, num_narrow_gaps_weight=18.363536788676786, sum_of_cell_heights_weight=0.0576095453924079, sum_of_adjacent_height_differences_weight=4.163372249932198, close_to_top_threshold=2)","[4316, 178, 2621, 168, 1254, 323, 61, 2495, 698, 853, 4486, 1098, 279, 4859, 26, 1299, 3365, 3355, 2502, 5594, 438, 481, 2303, 3102, 1145, 4885, 807, 82, 285, 1941, 798, 2250, 888, 1558, 1206, 846, 643, 3334, 966, 628, 7339, 2810, 485, 2399, 8198, 231, 1288, 4902, 948, 1631, 3244, 1104, 1631, 4825, 1346, 2379, 260, 2024, 3371, 3628, 4455, 5429, 1393, 3344, 4515, 293, 632, 5370, 440, 488, 10689, 2374, 1588, 467, 66, 696, 84, 1957, 1879, 2379, 4602, 392, 1913, 654, 2041, 950, 2653, 7768, 256, 537, 2658, 3573, 1302, 1406, 2608, 2412, 908, 5287, 1752, 1350, 359, 1878, 3996, 764, 2080, 12386, 1366, 1348, 1443, 296, 207, 1241, 5764, 779, 1403, 3946, 1474, 258, 6862, 1008, 5743, 1118, 2334, 4262, 536, 3998, 1263, 4849, 1312, 902, 4377, 5372, 243, 6533, 4682, 2005, 1530, 1392, 1883, 1977, 70, 165, 1503, 1654, 1209, 781, 207, 2476, 1369, 2615, 829, 163, 8896, 1773, 2730, 7412, 2833, 68, 14132, 2453, 1017, 5001, 489, 11545, 3296, 501, 86, 1552, 4266, 3290, 4769, 851, 1835, 1233, 5425, 3689, 1012, 2547, 6427, 432, 90, 947, 5552, 2485, 4142, 495, 84, 3850, 5880, 600, 900, 105, 459, 2070, 1021, 787, 780, 1108, 2109, 1660]","{'checkpoint': 'D:\\dev\\python\\tetris_tdd\\src\\tetris\\heuristic_bot_gym\\.checkpoints\\15x10\\2025-02-13_19-36-56_fitness-20252.pkl', 'top_k': 4, 'previous_mean_score': 3437.64, 'previous_median_score': 3211.5, 'previous_max_score': 11096, 'previous_min_score': 352}"
